account_id,contract_tier,contract_duration_months,tenure_months,monthly_recurring_revenue,licensed_seats,active_users_last_30d,seat_utilization_ratio,login_frequency_last_30d,login_decay_ratio,feature_adoption_score,support_tickets_last_90d,p1_tickets_last_30d,ticket_escalation_velocity,csm_touchpoints_last_90d,billing_overdue_days,nps_score,churn
ACC-14503,Enterprise,12,12,30060.12,186,177,0.9516,20.05,0.8314,0.704,2,0,0.0001,4,0,27.0,0
ACC-14504,Mid-Market,12,6,7285.56,94,81,0.8617,13.57,0.6962,0.3707,3,0,0.0001,2,0,,0
ACC-14505,Mid-Market,12,11,6014.92,88,69,0.7841,41.08,0.8883,0.6415,3,1,2.9998,5,0,57.0,0
ACC-14506,SMB,24,18,1175.57,16,10,0.625,7.06,0.8567,0.8991,1,1,8.9976,5,0,16.0,0
ACC-14507,Enterprise,12,11,34846.49,219,168,0.7671,10.63,0.7597,0.6272,1,0,0.0003,4,0,16.0,0
ACC-14508,Mid-Market,36,9,2712.43,52,43,0.8269,10.0,0.8065,0.8766,1,0,0.0003,3,0,29.0,0
ACC-14509,SMB,24,8,919.13,10,8,0.8,16.86,0.8172,0.525,4,0,0.0001,5,0,76.0,0
ACC-14510,Enterprise,36,20,24677.63,502,416,0.8287,15.18,0.8607,0.6615,5,0,0.0001,5,0,19.0,0
ACC-14511,Mid-Market,24,18,4787.91,32,26,0.8125,16.23,0.805,0.8673,2,0,0.0001,3,0,39.0,0
ACC-14512,Enterprise,12,21,40651.39,321,230,0.7165,20.08,1.5721,0.5764,0,0,1.0,6,0,18.0,0
ACC-14513,Mid-Market,12,14,4427.38,68,53,0.7794,10.92,0.822,0.5229,6,1,1.5,4,0,,0
ACC-14514,Mid-Market,12,12,6941.09,30,23,0.7667,17.96,1.2171,0.8745,3,0,0.0001,6,0,32.0,0
ACC-14515,Mid-Market,12,10,3808.87,74,51,0.6892,36.02,1.1126,0.4875,4,1,2.2499,4,0,16.0,0
ACC-14516,Mid-Market,12,13,7888.17,132,111,0.8409,24.39,0.7772,0.7719,3,0,0.0001,2,0,8.0,0
ACC-14517,SMB,12,5,1284.67,23,18,0.7826,4.31,1.1279,0.6998,1,1,8.9976,3,0,38.0,0
ACC-14518,Enterprise,36,19,32149.99,897,387,0.4314,5.46,1.2688,0.8286,2,0,0.0001,4,0,,0
ACC-14519,Enterprise,12,12,24845.08,574,462,0.8049,10.56,0.7724,0.9364,0,1,30001.0,3,0,,0
ACC-14520,SMB,24,28,1657.63,17,15,0.8824,20.74,1.2683,0.5772,5,2,3.5998,1,0,40.0,1
ACC-14521,Mid-Market,36,15,3248.8,106,91,0.8585,18.11,1.123,0.5509,4,0,0.0001,3,0,97.0,0
ACC-14522,SMB,24,4,813.69,11,8,0.7273,4.97,0.7009,0.5712,4,1,2.2499,4,0,78.0,0
ACC-14523,Mid-Market,12,17,4324.25,126,70,0.5556,23.37,1.1653,0.4945,3,0,0.0001,8,0,,0
ACC-14524,SMB,12,44,1012.51,17,15,0.8824,26.55,0.7653,0.4824,4,0,0.0001,7,0,5.0,0
ACC-14525,Mid-Market,12,20,5618.57,145,82,0.5655,12.29,1.0703,0.6409,3,1,2.9998,4,0,4.0,0
ACC-14526,SMB,12,24,1038.31,31,23,0.7419,8.42,1.3874,0.768,2,1,4.4995,2,0,51.0,0
ACC-14527,SMB,12,30,1120.92,7,5,0.7143,10.47,1.152,0.5892,3,0,0.0001,5,0,,0
ACC-14528,Mid-Market,24,9,9873.15,79,48,0.6076,17.3,1.2346,0.6688,5,0,0.0001,5,0,,0
ACC-14529,Enterprise,12,14,28626.43,722,432,0.5983,12.65,1.0214,0.4056,4,0,0.0001,2,0,,0
ACC-14530,Mid-Market,12,10,3709.78,66,51,0.7727,13.86,0.8125,0.6923,1,0,0.0003,4,0,,0
ACC-14531,Enterprise,36,23,30793.65,800,592,0.74,8.0,0.8655,0.8616,2,1,4.4995,2,0,,0
ACC-14532,Mid-Market,12,10,8919.04,130,96,0.7385,7.14,0.8538,0.8363,6,0,0.0,2,0,-11.0,0
ACC-14533,Mid-Market,12,14,2623.49,134,106,0.791,21.13,0.6284,0.7371,4,0,0.0001,5,0,83.0,0
ACC-14534,Mid-Market,24,24,6625.65,48,32,0.6667,12.28,0.9128,0.6384,3,1,2.9998,6,0,64.0,0
ACC-14535,Mid-Market,12,23,3722.62,43,31,0.7209,9.48,0.6909,0.6793,3,0,0.0001,3,0,-9.0,0
ACC-14536,Mid-Market,24,17,7929.48,145,97,0.669,15.51,0.8144,0.6811,2,0,0.0001,3,0,50.0,0
ACC-14537,Mid-Market,12,30,3900.17,79,67,0.8481,22.5,0.9173,0.8981,5,1,1.8,4,0,65.0,0
ACC-14538,Enterprise,24,24,28706.62,260,202,0.7769,12.36,1.0713,0.6257,4,0,0.0001,4,0,23.0,0
ACC-14539,Enterprise,12,11,36086.19,511,364,0.7123,16.37,0.568,0.712,3,0,0.0001,3,0,52.0,0
ACC-14540,Enterprise,12,7,33279.28,522,234,0.4483,6.44,0.788,0.857,3,0,0.0001,4,0,-5.0,0
ACC-14541,Mid-Market,24,9,7991.96,53,33,0.6226,24.71,1.3381,0.2573,3,0,0.0001,5,0,,0
ACC-14542,Mid-Market,12,25,8820.79,107,72,0.6729,4.21,1.1871,0.8753,3,0,0.0001,2,0,66.0,0
ACC-14543,Mid-Market,12,20,8777.89,99,69,0.697,6.78,1.0789,0.6197,8,0,0.0,4,0,,0
ACC-14544,Mid-Market,12,30,2522.32,127,108,0.8504,17.89,0.8527,0.4032,3,1,2.9998,11,0,3.0,0
ACC-14545,SMB,12,21,1946.95,21,14,0.6667,23.06,0.6417,0.7043,3,0,0.0001,1,0,14.0,0
ACC-14546,Enterprise,12,24,12983.44,405,360,0.8889,5.05,0.9173,0.5177,0,0,1.0,5,0,,0
ACC-14547,Mid-Market,24,19,2858.12,49,39,0.7959,21.23,1.8585,0.8165,3,1,2.9998,8,0,75.0,0
ACC-14548,SMB,24,11,639.43,30,23,0.7667,6.09,0.8938,0.7322,4,1,2.2499,4,0,,0
ACC-14549,SMB,24,10,1101.8,24,21,0.875,15.37,1.4015,0.8142,8,2,2.25,3,0,23.0,1
ACC-14550,SMB,12,9,1692.26,16,14,0.875,10.62,1.0264,0.8736,4,0,0.0001,5,0,-4.0,0
ACC-14551,Enterprise,12,11,33087.42,199,142,0.7136,7.56,0.6469,0.5526,5,0,0.0001,4,0,-5.0,0
ACC-14552,Enterprise,24,31,31227.13,560,304,0.5429,7.22,0.853,0.6396,7,0,0.0,5,0,32.0,0
ACC-14553,SMB,24,22,1940.16,25,21,0.84,9.31,1.1407,0.5581,0,0,1.0,2,0,,0
ACC-14554,Mid-Market,12,14,8391.52,63,26,0.4127,19.74,0.9633,0.5471,1,0,0.0003,9,0,48.0,0
ACC-14555,Mid-Market,12,20,4262.23,56,50,0.8929,7.63,0.8197,0.62,5,0,0.0001,6,0,,0
ACC-14556,SMB,12,20,1148.22,10,9,0.9,16.47,0.8648,0.9021,3,0,0.0001,4,0,97.0,0
ACC-14557,SMB,12,32,760.94,28,20,0.7143,20.1,0.957,0.7195,7,0,0.0,5,0,,0
ACC-14558,SMB,24,13,1803.54,12,7,0.5833,28.63,0.6916,0.1528,5,0,0.0001,4,0,,0
ACC-14559,SMB,12,18,1146.52,29,22,0.7586,18.71,1.2315,0.6947,2,0,0.0001,1,0,,0
ACC-14560,SMB,24,24,2280.97,30,27,0.9,11.64,0.877,0.5697,4,0,0.0001,3,0,,0
ACC-14561,Mid-Market,12,11,2917.44,107,68,0.6355,20.58,1.0294,0.6407,6,0,0.0,2,0,24.0,0
ACC-14562,SMB,12,33,1452.73,21,18,0.8571,9.65,1.1415,0.7723,3,0,0.0001,4,0,28.0,0
ACC-14563,Enterprise,24,23,18145.63,522,338,0.6475,11.37,1.0741,0.5476,1,0,0.0003,4,0,61.0,0
ACC-14564,Mid-Market,12,9,7289.83,58,48,0.8276,20.2,1.5356,0.3887,1,0,0.0003,2,0,29.0,0
ACC-14565,SMB,12,40,1819.15,15,14,0.9333,6.39,0.885,0.8632,2,0,0.0001,1,0,42.0,0
ACC-14566,Mid-Market,36,30,2271.88,39,29,0.7436,16.78,0.8316,0.621,3,0,0.0001,6,0,,0
ACC-14567,Mid-Market,24,22,9132.2,72,43,0.5972,8.39,0.8551,0.8054,2,0,0.0001,3,0,,0
ACC-14568,Enterprise,24,5,24582.97,389,323,0.8303,8.47,1.0559,0.4286,4,0,0.0001,5,0,,0
ACC-14569,SMB,12,12,1303.64,21,15,0.7143,10.54,0.9487,0.6699,4,1,2.2499,2,0,27.0,0
ACC-14570,Mid-Market,12,17,2220.45,48,43,0.8958,11.96,1.0408,0.8758,4,1,2.2499,5,0,,0
ACC-14571,SMB,36,18,2275.01,28,17,0.6071,22.41,0.9717,0.6388,4,2,4.4997,2,0,53.0,1
ACC-14572,Mid-Market,12,17,6453.59,117,94,0.8034,18.02,1.0227,0.3971,5,2,3.5998,5,0,-6.0,1
ACC-14573,SMB,24,7,1436.13,5,3,0.6,13.47,0.8494,0.5488,2,1,4.4995,4,0,51.0,0
ACC-14574,SMB,12,14,1891.79,17,7,0.4118,22.74,0.9986,0.8039,5,0,0.0001,6,0,78.0,0
ACC-14575,Mid-Market,12,15,9499.34,133,108,0.812,5.07,0.9581,0.9268,1,0,0.0003,4,0,12.0,0
ACC-14576,Mid-Market,36,4,7528.94,52,40,0.7692,17.94,0.9531,0.7723,6,1,1.5,2,0,,0
ACC-14577,Mid-Market,12,22,6174.29,107,58,0.5421,9.77,0.8368,0.7835,1,0,0.0003,4,0,38.0,0
ACC-14578,SMB,12,35,1680.61,27,20,0.7407,12.34,0.9237,0.4805,2,0,0.0001,4,0,,0
ACC-14579,Mid-Market,12,15,5817.24,60,44,0.7333,10.64,0.9877,0.7398,4,1,2.2499,2,0,,0
ACC-14580,SMB,12,22,2113.32,5,3,0.6,9.39,1.3188,0.7025,5,0,0.0001,4,0,,0
ACC-14581,Mid-Market,12,9,4661.73,123,77,0.626,13.15,0.7937,0.7223,3,0,0.0001,6,0,35.0,0
ACC-14582,SMB,12,19,1162.52,11,9,0.8182,21.14,0.8459,0.7501,4,1,2.2499,6,0,,0
ACC-14583,SMB,12,20,581.34,22,18,0.8182,15.48,1.5882,0.7035,4,0,0.0001,6,0,61.0,0
ACC-14584,SMB,24,28,1388.77,13,6,0.4615,20.36,0.9962,0.2905,4,1,2.2499,4,0,,1
ACC-14585,SMB,12,31,2457.73,33,19,0.5758,8.44,0.8495,0.3401,5,0,0.0001,1,0,65.0,0
ACC-14586,Mid-Market,36,22,6918.73,60,46,0.7667,17.86,1.2163,0.6309,5,0,0.0001,5,4,35.0,0
ACC-14587,Enterprise,12,11,9451.34,737,657,0.8915,14.77,0.9675,0.7054,1,0,0.0003,5,0,,0
ACC-14588,SMB,24,11,573.1,23,18,0.7826,18.09,0.7915,0.7979,3,0,0.0001,5,0,3.0,0
ACC-14589,SMB,12,31,1407.45,10,8,0.8,6.68,1.2815,0.7957,5,0,0.0001,5,0,56.0,0
ACC-14590,Mid-Market,24,6,3455.31,63,52,0.8254,12.8,1.07,0.7886,8,0,0.0,2,0,28.0,0
ACC-14591,Mid-Market,36,8,4330.97,105,95,0.9048,12.13,1.1876,0.7494,2,0,0.0001,1,0,-6.0,0
ACC-14592,Mid-Market,24,12,3293.82,87,56,0.6437,7.36,1.1076,0.8389,3,0,0.0001,6,0,29.0,0
ACC-14593,Mid-Market,24,21,4662.91,128,75,0.5859,12.59,0.9161,0.6442,3,0,0.0001,1,0,59.0,0
ACC-14594,Mid-Market,12,35,8385.09,77,65,0.8442,10.68,1.3475,0.7832,3,0,0.0001,1,0,,0
ACC-14595,Mid-Market,24,36,9733.24,133,87,0.6541,5.51,1.2951,0.7142,6,0,0.0,5,4,54.0,0
ACC-14596,SMB,36,3,634.99,26,20,0.7692,17.14,1.0218,0.6672,3,1,2.9998,3,0,,0
ACC-14597,Mid-Market,36,19,5517.91,100,91,0.91,24.44,1.183,0.4393,1,0,0.0003,6,0,38.0,0
ACC-14598,Mid-Market,12,16,8891.92,30,28,0.9333,6.52,0.7577,0.6445,7,1,1.2857,4,0,47.0,0
ACC-14599,Mid-Market,36,10,2055.85,69,44,0.6377,10.41,0.8344,0.861,5,0,0.0001,7,0,16.0,0
ACC-14600,Enterprise,12,3,39993.08,481,307,0.6383,3.93,0.7712,0.5377,8,2,2.25,3,0,38.0,1
ACC-14601,SMB,12,16,885.04,11,4,0.3636,14.15,1.5147,0.8262,3,0,0.0001,2,0,77.0,0
ACC-14602,SMB,12,8,2149.63,34,30,0.8824,15.38,0.9043,0.683,3,0,0.0001,8,0,,0
ACC-14603,Mid-Market,12,21,8825.7,141,113,0.8014,3.56,1.1198,0.4386,2,0,0.0001,4,4,,0
ACC-14604,SMB,24,17,1762.05,29,26,0.8966,27.87,0.5803,0.8712,3,0,0.0001,6,0,47.0,0
ACC-14605,SMB,24,5,818.1,24,19,0.7917,4.65,0.9208,0.6485,4,0,0.0001,5,0,,0
ACC-14606,SMB,24,14,538.49,18,13,0.7222,27.99,0.7692,0.854,5,0,0.0001,6,0,34.0,0
ACC-14607,Enterprise,24,6,26622.35,300,212,0.7067,23.44,0.8274,0.8846,5,0,0.0001,4,0,22.0,0
ACC-14608,SMB,12,18,758.32,7,6,0.8571,9.82,0.8223,0.2421,4,0,0.0001,5,0,30.0,0
ACC-14609,Mid-Market,24,23,5627.57,126,109,0.8651,10.04,0.7051,0.3769,3,0,0.0001,2,0,16.0,0
ACC-14610,Mid-Market,12,13,5760.85,129,71,0.5504,8.35,0.7387,0.4156,5,0,0.0001,3,0,,0
ACC-14611,Enterprise,24,30,13697.71,640,565,0.8828,11.7,1.1823,0.5435,2,0,0.0001,1,0,,0
ACC-14612,Mid-Market,24,19,6230.68,138,100,0.7246,6.75,0.6424,0.7465,2,0,0.0001,4,0,43.0,0
ACC-14613,Enterprise,24,16,34316.82,194,169,0.8711,9.09,0.6351,0.825,3,0,0.0001,6,0,37.0,0
ACC-14614,Mid-Market,12,16,9220.49,83,66,0.7952,20.48,0.7732,0.7862,2,0,0.0001,3,0,-15.0,0
ACC-14615,Mid-Market,24,14,6070.97,96,74,0.7708,32.23,0.86,0.8379,1,1,8.9976,2,0,,0
ACC-14616,SMB,12,14,1471.94,8,4,0.5,24.86,0.7729,0.6076,5,0,0.0001,3,0,25.0,0
ACC-14617,SMB,12,8,1023.62,25,23,0.92,17.86,1.8012,0.6265,3,1,2.9998,2,0,,0
ACC-14618,Mid-Market,24,34,8240.08,91,83,0.9121,17.43,0.9762,0.6618,4,0,0.0001,4,0,49.0,0
ACC-14619,SMB,12,14,737.94,23,17,0.7391,5.84,0.7375,0.4906,1,0,0.0003,2,0,,0
ACC-14620,SMB,24,36,430.2,34,27,0.7941,16.12,1.0032,0.4153,1,1,8.9976,4,0,,0
ACC-14621,SMB,12,23,1402.48,7,6,0.8571,25.0,0.9112,0.6409,1,0,0.0003,5,4,34.0,0
ACC-14622,Enterprise,12,15,19634.88,274,188,0.6861,14.73,1.4312,0.6916,2,1,4.4995,3,0,44.0,0
ACC-14623,SMB,24,17,1719.59,27,17,0.6296,22.32,0.7771,0.4938,3,1,2.9998,1,0,,0
ACC-14624,SMB,12,23,1134.13,5,3,0.6,9.54,1.2702,0.8276,3,0,0.0001,3,0,24.0,0
ACC-14625,SMB,12,27,693.75,26,24,0.9231,16.94,0.9036,0.6544,1,0,0.0003,4,0,,0
ACC-14626,Mid-Market,12,16,6384.09,123,93,0.7561,9.12,0.7971,0.7611,2,1,4.4995,6,0,,0
ACC-14627,Mid-Market,12,25,2685.41,87,73,0.8391,11.72,0.7947,0.8419,2,0,0.0001,4,0,,0
ACC-14628,Mid-Market,24,23,7705.54,149,123,0.8255,13.97,1.0879,0.5284,6,2,2.9999,2,0,57.0,1
ACC-14629,Mid-Market,12,23,7252.8,105,83,0.7905,33.78,1.3832,0.69,7,0,0.0,1,0,-30.0,0
ACC-14630,Enterprise,24,25,15816.19,754,727,0.9642,25.61,0.6434,0.798,3,0,0.0001,5,0,,0
ACC-14631,Mid-Market,24,12,3367.74,127,101,0.7953,16.96,0.9185,0.4288,3,0,0.0001,6,0,-3.0,0
ACC-14632,SMB,12,32,1630.31,24,17,0.7083,8.45,1.0534,0.6143,5,0,0.0001,2,0,,0
ACC-14633,SMB,24,20,2002.25,19,17,0.8947,11.31,0.9828,0.852,3,0,0.0001,6,0,23.0,0
ACC-14634,Enterprise,24,27,29935.56,907,729,0.8037,5.82,0.894,0.582,3,1,2.9998,7,0,,0
ACC-14635,SMB,12,16,1211.56,27,25,0.9259,11.59,1.6302,0.6679,1,2,17.9949,1,0,77.0,1
ACC-14636,Mid-Market,12,18,7030.77,64,31,0.4844,22.81,0.905,0.6517,5,0,0.0001,6,0,,0
ACC-14637,SMB,12,11,874.86,17,15,0.8824,27.53,0.9625,0.6967,5,1,1.8,5,0,40.0,0
ACC-14638,SMB,24,9,949.13,29,28,0.9655,19.53,0.7539,0.893,7,0,0.0,3,0,,0
ACC-14639,SMB,24,15,429.66,9,7,0.7778,10.82,1.059,0.7382,2,0,0.0001,6,0,26.0,0
ACC-14640,SMB,12,24,1563.07,12,9,0.75,14.28,0.9611,0.6817,2,0,0.0001,5,0,,0
ACC-14641,Mid-Market,24,12,6099.38,76,55,0.7237,7.31,1.0425,0.3502,1,1,8.9976,2,0,,0
ACC-14642,SMB,24,6,2262.78,29,25,0.8621,18.12,0.7948,0.8398,2,0,0.0001,3,0,60.0,0
ACC-14643,Enterprise,24,29,16256.62,356,297,0.8343,17.35,0.9845,0.9111,0,1,30001.0,3,0,24.0,0
ACC-14644,SMB,24,8,2392.13,30,23,0.7667,9.84,1.0375,0.8871,4,1,2.2499,7,0,36.0,0
ACC-14645,SMB,12,19,2230.87,19,9,0.4737,14.75,1.6194,0.7958,6,0,0.0,8,0,30.0,0
ACC-14646,SMB,24,39,888.14,7,4,0.5714,9.55,0.7304,0.6901,2,0,0.0001,7,0,-2.0,0
ACC-14647,Mid-Market,24,60,6203.92,49,41,0.8367,14.01,0.7936,0.613,4,0,0.0001,4,0,18.0,0
ACC-14648,SMB,24,15,1954.14,18,16,0.8889,9.72,0.6581,0.6956,2,0,0.0001,3,0,41.0,0
ACC-14649,Enterprise,12,29,32271.38,909,484,0.5325,14.04,0.8352,0.6749,1,0,0.0003,6,0,,0
ACC-14650,Enterprise,12,19,13054.21,283,259,0.9152,23.54,0.8136,0.5497,2,1,4.4995,1,4,6.0,1
ACC-14651,SMB,12,9,2420.58,13,11,0.8462,12.44,1.7891,0.7973,2,1,4.4995,6,0,,0
ACC-14652,Mid-Market,12,14,2878.44,80,73,0.9125,20.08,0.9846,0.9436,8,2,2.25,4,8,47.0,1
ACC-14653,SMB,24,12,642.3,18,12,0.6667,21.76,0.9209,0.5537,5,0,0.0001,2,0,39.0,0
ACC-14654,Mid-Market,12,29,9580.12,126,63,0.5,14.0,0.7559,0.635,2,0,0.0001,5,0,10.0,0
ACC-14655,Enterprise,24,38,17068.39,477,320,0.6709,8.35,1.3563,0.6268,3,1,2.9998,3,0,,0
ACC-14656,SMB,24,13,1202.59,29,23,0.7931,18.55,0.7855,0.2718,2,0,0.0001,3,0,,0
ACC-14657,Mid-Market,24,6,5118.89,57,51,0.8947,31.48,0.7932,0.5042,2,0,0.0001,4,0,80.0,0
ACC-14658,Enterprise,12,18,31036.35,108,86,0.7963,7.81,1.0122,0.8011,2,1,4.4995,4,0,1.0,0
ACC-14659,SMB,36,10,932.99,30,21,0.7,11.43,0.8527,0.6966,1,0,0.0003,6,0,-4.0,0
ACC-14660,Mid-Market,24,8,2507.36,121,105,0.8678,6.73,1.0015,0.6074,5,3,5.3997,5,0,63.0,0
ACC-14661,Mid-Market,24,11,5595.66,100,66,0.66,9.27,0.8783,0.516,2,1,4.4995,5,0,,0
ACC-14662,Mid-Market,12,10,8143.71,115,90,0.7826,8.08,0.9442,0.7909,6,0,0.0,5,8,9.0,0
ACC-14663,SMB,12,20,1673.96,33,28,0.8485,17.45,0.8214,0.5931,3,0,0.0001,5,0,,0
ACC-14664,SMB,12,23,983.68,23,21,0.913,23.94,1.2326,0.2437,7,0,0.0,6,0,6.0,0
ACC-14665,SMB,12,19,465.94,9,6,0.6667,27.58,0.9308,0.749,5,0,0.0001,3,0,-14.0,0
ACC-14666,Enterprise,12,10,18920.16,584,433,0.7414,11.18,0.901,0.5837,2,1,4.4995,2,0,32.0,0
ACC-14667,SMB,24,10,1531.38,11,7,0.6364,31.78,1.0002,0.5337,5,0,0.0001,5,0,15.0,0
ACC-14668,SMB,24,16,446.13,21,14,0.6667,10.78,1.1267,0.5922,3,0,0.0001,4,0,33.0,0
ACC-14669,SMB,12,14,1314.03,9,8,0.8889,7.41,0.8718,0.5168,4,0,0.0001,6,0,5.0,0
ACC-14670,Mid-Market,12,17,7568.13,38,30,0.7895,10.99,1.0428,0.6244,4,1,2.2499,6,0,47.0,0
ACC-14671,SMB,24,20,1009.87,16,9,0.5625,11.59,0.8945,0.2398,6,1,1.5,3,0,-7.0,0
ACC-14672,SMB,12,16,1005.11,26,24,0.9231,26.09,0.8874,0.9166,2,0,0.0001,5,0,,0
ACC-14673,Enterprise,24,22,24009.04,604,416,0.6887,7.98,0.9426,0.858,5,0,0.0001,6,0,-12.0,0
ACC-14674,Mid-Market,12,18,4665.52,140,133,0.95,17.59,1.2142,0.8844,2,0,0.0001,2,0,22.0,0
ACC-14675,SMB,12,23,927.14,26,21,0.8077,5.56,0.9383,0.4441,3,0,0.0001,3,0,51.0,0
ACC-14676,Enterprise,12,8,17469.05,655,609,0.9298,10.14,1.7152,0.6525,8,0,0.0,7,0,28.0,0
ACC-14677,SMB,24,5,2406.19,14,10,0.7143,21.12,0.9989,0.5289,3,1,2.9998,3,0,,0
ACC-14678,SMB,12,9,2285.9,16,6,0.375,9.87,0.679,0.6969,2,0,0.0001,4,4,11.0,0
ACC-14679,Mid-Market,24,27,3716.86,144,125,0.8681,5.18,0.9265,0.8018,5,0,0.0001,5,20,10.0,0
ACC-14680,Mid-Market,12,18,2487.13,80,70,0.875,10.63,1.296,0.6246,4,0,0.0001,6,0,-18.0,0
ACC-14681,Mid-Market,12,12,3536.84,101,82,0.8119,25.4,0.9543,0.8609,2,1,4.4995,2,0,,0
ACC-14682,SMB,24,11,1969.1,27,23,0.8519,11.33,1.1695,0.6732,7,0,0.0,4,0,-0.0,0
ACC-14683,Mid-Market,12,23,3425.1,86,51,0.593,19.35,0.7994,0.8326,3,0,0.0001,3,0,-2.0,0
ACC-14684,SMB,24,19,1633.9,16,8,0.5,12.57,0.853,0.7055,1,1,8.9976,3,0,46.0,0
ACC-14685,Mid-Market,12,7,3766.45,111,101,0.9099,21.18,0.9162,0.8651,3,0,0.0001,0,0,,0
ACC-14686,Enterprise,12,7,19128.25,630,384,0.6095,23.15,1.1649,0.7737,3,0,0.0001,2,0,13.0,0
ACC-14687,Enterprise,24,22,10435.83,152,124,0.8158,17.62,0.7511,0.526,6,1,1.5,4,4,-6.0,0
ACC-14688,Mid-Market,36,11,2563.16,56,38,0.6786,25.03,0.6874,0.7991,2,0,0.0001,4,0,83.0,0
ACC-14689,SMB,12,6,917.75,10,7,0.7,13.0,1.6826,0.8951,2,0,0.0001,2,0,39.0,0
ACC-14690,Mid-Market,24,6,9416.2,48,41,0.8542,8.64,1.242,0.4041,3,1,2.9998,2,0,,0
ACC-14691,Mid-Market,12,20,9899.87,44,37,0.8409,31.34,1.7307,0.7712,5,0,0.0001,3,0,,0
ACC-14692,Mid-Market,24,12,3827.84,98,68,0.6939,9.68,1.2411,0.5631,6,1,1.5,3,0,,0
ACC-14693,Mid-Market,24,24,9811.9,70,45,0.6429,26.33,1.1885,0.5893,3,0,0.0001,2,4,,0
ACC-14694,Mid-Market,12,17,8850.62,118,97,0.822,14.61,1.2845,0.5303,3,0,0.0001,6,0,27.0,0
ACC-14695,SMB,12,13,1642.2,28,27,0.9643,36.53,1.3095,0.9372,4,0,0.0001,4,0,,0
ACC-14696,Mid-Market,12,16,9026.08,108,84,0.7778,21.06,0.9982,0.966,3,0,0.0001,3,0,-8.0,0
ACC-14697,Mid-Market,12,41,6949.19,65,40,0.6154,3.41,0.93,0.696,2,0,0.0001,2,0,-1.0,0
ACC-14698,Enterprise,12,9,41664.51,881,528,0.5993,8.69,1.2543,0.5404,4,0,0.0001,4,0,45.0,0
ACC-14699,SMB,24,30,1234.03,12,9,0.75,6.64,1.0069,0.5078,1,0,0.0003,3,0,41.0,0
ACC-14700,Mid-Market,36,22,8737.03,109,94,0.8624,22.66,0.6971,0.759,4,0,0.0001,2,0,0.0,0
ACC-14701,Enterprise,12,12,34742.13,296,236,0.7973,15.69,0.7197,0.4796,1,1,8.9976,5,0,67.0,1
ACC-14702,SMB,12,22,1741.41,25,18,0.72,1.6,0.9536,0.6433,5,1,1.8,4,0,71.0,0
ACC-14703,Mid-Market,24,18,3222.84,81,71,0.8765,18.39,1.0182,0.4253,5,1,1.8,2,0,10.0,0
ACC-14704,Mid-Market,36,15,8472.82,71,60,0.8451,21.34,0.8403,0.5547,5,0,0.0001,4,0,65.0,0
ACC-14705,Mid-Market,12,13,2556.54,37,34,0.9189,3.09,0.9407,0.8805,1,1,8.9976,6,0,,0
ACC-14706,SMB,12,27,1190.58,21,11,0.5238,10.47,1.3293,0.5141,1,0,0.0003,2,0,63.0,0
ACC-14707,Enterprise,12,17,39336.23,522,337,0.6456,19.95,1.7311,0.7189,5,1,1.8,5,0,,0
ACC-14708,SMB,12,10,496.07,9,8,0.8889,4.53,0.8347,0.5725,1,0,0.0003,5,0,98.0,0
ACC-14709,Mid-Market,12,16,6430.18,92,70,0.7609,7.21,0.9321,0.8476,1,0,0.0003,2,0,1.0,0
ACC-14710,Mid-Market,12,6,5686.12,64,61,0.9531,10.22,0.7541,0.6536,5,1,1.8,2,0,25.0,0
ACC-14711,Mid-Market,12,11,6412.38,114,105,0.9211,8.38,0.8779,0.4152,2,0,0.0001,3,0,21.0,0
ACC-14712,Mid-Market,24,22,6533.59,56,45,0.8036,9.23,1.1575,0.5659,2,0,0.0001,5,0,27.0,0
ACC-14713,SMB,12,9,2405.56,29,28,0.9655,17.13,0.592,0.6811,1,0,0.0003,3,0,,0
ACC-14714,Mid-Market,12,49,2563.24,88,48,0.5455,17.01,0.75,0.4949,2,1,4.4995,6,0,60.0,0
ACC-14715,Mid-Market,12,4,8012.02,36,27,0.75,10.88,0.8503,0.5386,4,1,2.2499,4,0,62.0,0
ACC-14716,Mid-Market,36,13,9636.18,137,62,0.4526,2.96,0.9139,0.7813,6,1,1.5,5,0,45.0,0
ACC-14717,SMB,24,23,1784.57,14,10,0.7143,5.66,1.0104,0.3491,4,1,2.2499,0,4,,0
ACC-14718,Mid-Market,12,7,5856.99,121,105,0.8678,12.27,1.0856,0.7228,2,1,4.4995,2,0,51.0,0
ACC-14719,SMB,12,23,2354.37,8,5,0.625,2.69,1.1011,0.3186,1,1,8.9976,3,0,31.0,0
ACC-14720,Mid-Market,24,23,3907.43,39,32,0.8205,12.82,1.6274,0.5577,2,0,0.0001,4,0,20.0,0
ACC-14721,Enterprise,12,14,16298.61,382,269,0.7042,10.39,1.0249,0.9206,5,0,0.0001,3,0,55.0,0
ACC-14722,Mid-Market,12,10,5444.15,120,90,0.75,12.85,0.9913,0.2311,5,0,0.0001,3,0,-16.0,1
ACC-14723,Mid-Market,12,17,3709.47,146,142,0.9726,5.71,0.8518,0.7174,1,1,8.9976,9,4,22.0,0
ACC-14724,Mid-Market,36,22,3536.26,88,69,0.7841,19.44,1.0206,0.5383,5,0,0.0001,5,0,,0
